,user_id,registered_at,age,first_purchase,before_first_purchase,since_last_purchase,total_purchases,purchase_frequency,total_expenditure,expenditure_per_transaction,brand_new_transactions,purchased amps,purchased acoustic-guitars,purchased effects-and-pedals,purchased drums-and-percussion,purchased accessories,purchased parts,purchased electric-guitars,purchased pro-audio,purchased folk-instruments,purchased bass-guitars,purchased other,purchased keyboards-and-synths,purchased dj-and-lighting-gear,purchased band-and-orchestra,purchased parts-accessories,purchased home-audio,purchased software,first_type,is_seller,first_listing_date,first_sale_date,since_last_listing,since_last_sale,before_first_listing,before_first_sale,total_sales,sales_frequency,earnings,earnings_per_sale,sold effects-and-pedals,sold electric-guitars,sold amps,sold pro-audio,sold folk-instruments,sold accessories,sold band-and-orchestra,sold acoustic-guitars,sold drums-and-percussion,sold other,sold bass-guitars,sold parts,sold keyboards-and-synths,sold dj-and-lighting-gear,sold home-audio
9586,987679,2016-11-07 01:04:34.244,34,2016-11-07 01:06:59.822,1,34,1,0.029411764705882353,10399.0,10399.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9587,987741,2016-11-07 01:39:58.773,34,2016-11-07 01:44:53.214,1,34,1,0.029411764705882353,3639.0,3639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9588,987914,2016-11-07 03:54:59.837,33,2016-11-07 03:56:38.501,1,33,1,0.030303030303030304,3650.0,3650.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,987931,2016-11-07 04:10:34.038,33,2016-11-07 04:11:53.656,1,33,1,0.030303030303030304,43956.0,43956.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9590,988413,2016-11-07 14:30:42.788,33,2016-11-10 16:53:27.233,4,30,1,0.030303030303030304,36500.0,36500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9591,988979,2016-11-07 19:38:29.109,33,2016-11-22 01:50:32.457,15,19,1,0.030303030303030304,57000.0,57000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016-11-29 03:29:02.958,2016-11-29 22:07:04.927,11,11,22,23,1,0.030303030303,16500,16500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9592,989284,2016-11-07 22:37:07.757,33,2016-11-07 22:46:03.059,1,33,1,0.030303030303030304,309500.0,309500.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9593,989504,2016-11-08 01:09:54.063,33,2016-11-08 01:11:29.664,1,33,1,0.030303030303030304,3798.0,3798.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9594,989562,2016-11-08 01:49:41.549,33,2016-11-08 01:53:01.974,1,33,1,0.030303030303030304,8495.0,8495.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9595,989585,2016-11-08 02:14:49.881,32,2016-11-08 02:15:27.587,1,32,1,0.03125,99.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9596,989691,2016-11-08 03:33:54.355,32,2016-11-10 16:57:22.429,3,30,1,0.03125,135000.0,135000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9597,989740,2016-11-08 04:26:42.724,32,2016-11-08 04:28:46.469,1,32,1,0.03125,895.0,895.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9598,989782,2016-11-08 05:05:27.769,32,2016-11-08 05:42:56.925,1,32,1,0.03125,256900.0,256900.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,989846,2016-11-08 06:17:15.846,32,2016-11-08 06:18:09.856,1,32,1,0.03125,7900.0,7900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,990681,2016-11-08 17:29:53.947,32,2016-11-29 05:08:29.017,21,11,1,0.03125,100.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9601,990864,2016-11-08 19:04:11.521,32,2016-11-08 20:38:55.003,1,32,1,0.03125,17000.0,17000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602,990918,2016-11-08 19:34:48.332,32,2016-11-08 19:36:10.838,1,32,1,0.03125,9000.0,9000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9603,991044,2016-11-08 20:40:02.568,32,2016-11-08 20:51:01.005,1,32,1,0.03125,53800.0,53800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9604,991212,2016-11-08 21:55:12.279,32,2016-11-08 21:57:09.448,1,32,1,0.03125,1750.0,1750.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9605,991281,2016-11-08 22:20:09.004,32,2016-12-04 23:40:04.220,27,6,1,0.03125,3294.0,3294.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606,991422,2016-11-08 23:05:18.885,32,2016-11-24 16:05:20.675,16,16,2,0.0625,28899.0,14449.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-11-08 23:27:14.938,2016-11-09 00:35:38.445,22,14,1,1,2,0.0625,135000,67500.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9607,991651,2016-11-09 00:19:32.486,32,2016-11-09 00:34:49.161,1,32,1,0.03125,11495.0,11495.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9608,991652,2016-11-09 00:19:33.436,32,2016-11-09 00:21:12.462,1,32,1,0.03125,3198.0,3198.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9609,991767,2016-11-09 01:01:06.598,32,2016-11-10 23:02:38.718,2,30,1,0.03125,19400.0,19400.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9610,992343,2016-11-09 06:14:23.885,31,2016-11-09 06:16:22.907,1,31,1,0.03225806451612903,900.0,900.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9611,992917,2016-11-09 18:32:25.171,31,2016-11-09 18:36:09.973,1,31,1,0.03225806451612903,29900.0,29900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9612,993494,2016-11-10 01:32:42.684,31,2016-11-10 01:35:40.954,1,31,1,0.03225806451612903,8500.0,8500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9613,993708,2016-11-10 04:53:52.803,30,2016-11-10 04:56:49.426,1,30,1,0.03333333333333333,124999.0,124999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9614,993880,2016-11-10 09:17:04.969,30,2016-11-10 09:33:06.229,1,30,2,0.06666666666666667,71498.0,35749.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9615,994049,2016-11-10 13:39:26.158,30,2016-11-10 13:41:49.765,1,30,1,0.03333333333333333,900.0,900.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9616,994688,2016-11-10 21:11:46.410,30,2016-11-10 21:16:25.239,1,30,1,0.03333333333333333,18700.0,18700.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9617,994728,2016-11-10 21:33:54.671,30,2016-11-10 21:35:06.976,1,30,1,0.03333333333333333,50000.0,50000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9618,995439,2016-11-11 10:01:16.652,29,2016-12-01 19:44:45.589,21,9,1,0.034482758620689655,11000.0,11000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9619,995787,2016-11-11 16:20:29.498,29,2016-11-11 16:22:43.238,1,29,1,0.034482758620689655,4900.0,4900.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9620,995852,2016-11-11 17:12:33.728,29,2016-11-11 17:15:38.901,1,29,1,0.034482758620689655,49788.0,49788.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621,995898,2016-11-11 17:44:50.545,29,2016-11-11 17:54:02.643,1,29,1,0.034482758620689655,30000.0,30000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9622,996029,2016-11-11 19:29:44.543,29,2016-11-12 01:31:48.131,1,29,1,0.034482758620689655,4800.0,4800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9623,996057,2016-11-11 19:48:22.064,29,2016-11-11 19:50:30.918,1,15,2,0.06896551724137931,93249.0,46624.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9624,996080,2016-11-11 20:03:57.448,29,2016-11-12 20:46:38.696,2,28,1,0.034482758620689655,22700.0,22700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9625,996117,2016-11-11 20:24:00.987,29,2016-11-11 22:55:22.347,1,29,1,0.034482758620689655,800.0,800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626,996534,2016-11-12 01:35:13.797,29,2016-11-12 02:02:09.187,1,8,4,0.13793103448275862,455799.0,113949.75,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,997048,2016-11-12 12:45:03.740,28,2016-11-12 12:46:04.093,1,28,1,0.03571428571428571,11339.0,11339.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9628,997204,2016-11-12 15:04:53.172,28,2016-11-12 15:07:47.613,1,28,1,0.03571428571428571,5799.0,5799.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9629,998128,2016-11-13 02:20:10.689,27,2016-11-13 02:21:15.122,1,27,1,0.037037037037037035,2499.0,2499.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9630,998181,2016-11-13 03:10:32.568,27,2016-11-13 18:13:37.608,1,27,1,0.037037037037037035,5900.0,5900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,998203,2016-11-13 03:39:09.563,27,2016-11-13 03:41:13.403,1,27,1,0.037037037037037035,34300.0,34300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9632,998254,2016-11-13 04:33:47.323,27,2016-11-13 04:34:51.073,1,27,1,0.037037037037037035,19100.0,19100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9633,998938,2016-11-13 17:36:27.929,27,2016-11-13 17:43:52.595,1,27,1,0.037037037037037035,2078.0,2078.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9634,999070,2016-11-13 19:06:23.738,27,2016-11-14 02:40:53.103,1,26,1,0.037037037037037035,13000.0,13000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9635,999166,2016-11-13 20:00:44.810,27,2016-11-13 20:09:47.213,1,27,1,0.037037037037037035,1498.0,1498.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9636,999220,2016-11-13 20:31:45.098,27,2016-11-13 22:04:43.346,1,27,1,0.037037037037037035,21000.0,21000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,999590,2016-11-14 00:21:08.375,27,2016-11-15 23:35:30.922,2,25,2,0.07407407407407407,59610.0,29805.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,999641,2016-11-14 00:57:41.739,27,2016-11-15 02:26:20.766,2,25,1,0.037037037037037035,44995.0,44995.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,999701,2016-11-14 01:40:25.083,27,2016-11-14 01:44:04.078,1,27,1,0.037037037037037035,154999.0,154999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9640,999781,2016-11-14 02:49:53.348,26,2016-11-15 18:00:03.675,2,25,1,0.038461538461538464,12500.0,12500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9641,999865,2016-11-14 04:07:44.673,26,2016-11-14 04:10:42.502,1,26,1,0.038461538461538464,32800.0,32800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9642,999977,2016-11-14 06:24:25.549,26,2016-11-14 06:25:15.908,1,26,1,0.038461538461538464,900.0,900.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9643,1000004,2016-11-14 07:17:46.946,26,2016-11-14 07:30:45.945,1,10,2,0.07692307692307693,62500.0,31250.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-11-22 05:01:12.921,2016-11-29 02:14:16.154,18,11,8,15,1,0.0384615384615,42000,42000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9644,1000539,2016-11-14 16:45:38.951,26,2016-11-14 16:59:50.934,1,26,2,0.07692307692307693,4087.0,2043.5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9645,1000653,2016-11-14 17:50:12.766,26,2016-11-14 17:56:48.323,1,26,1,0.038461538461538464,61499.0,61499.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9646,1000682,2016-11-14 18:04:59.828,26,2016-11-14 21:02:11.615,1,26,1,0.038461538461538464,11699.0,11699.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9647,1000708,2016-11-14 18:19:58.779,26,2016-11-16 16:08:46.057,2,24,1,0.038461538461538464,53000.0,53000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9648,1000797,2016-11-14 19:07:15.962,26,2016-11-14 19:08:08.294,1,26,3,0.11538461538461539,11994.0,3998.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9649,1000994,2016-11-14 20:55:38.602,26,2016-11-14 22:19:15.087,1,20,2,0.07692307692307693,401400.0,200700.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9650,1001069,2016-11-14 21:30:44.322,26,2016-11-28 17:40:03.847,14,12,1,0.038461538461538464,32500.0,32500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9651,1001085,2016-11-14 21:40:44.891,26,2016-11-14 21:41:43.974,1,26,1,0.038461538461538464,22500.0,22500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,1001298,2016-11-14 23:31:40.164,26,2016-11-14 23:32:33.604,1,26,1,0.038461538461538464,395.0,395.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,1001302,2016-11-14 23:34:43.257,26,2016-11-14 23:37:50.671,1,26,1,0.038461538461538464,20500.0,20500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9654,1001573,2016-11-15 02:44:05.894,25,2016-11-15 02:45:47.473,1,25,1,0.04,23500.0,23500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,1002078,2016-11-15 12:13:25.123,25,2016-11-15 12:14:20.742,1,25,1,0.04,4999.0,4999.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,1002213,2016-11-15 14:16:46.570,25,2016-11-15 14:20:51.842,1,25,1,0.04,22500.0,22500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9657,1002691,2016-11-15 19:19:03.155,25,2016-11-15 19:23:45.292,1,25,1,0.04,8300.0,8300.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658,1002752,2016-11-15 19:46:18.320,25,2016-11-15 19:47:31.392,1,25,1,0.04,1899.0,1899.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659,1002839,2016-11-15 20:32:43.155,25,2016-11-15 20:34:06.916,1,25,1,0.04,14900.0,14900.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,1002963,2016-11-15 21:44:54.467,25,2016-11-15 22:34:15.008,1,25,1,0.04,15995.0,15995.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,1003068,2016-11-15 22:47:43.773,25,2016-11-15 22:53:42.714,1,25,1,0.04,54999.0,54999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662,1003243,2016-11-16 01:00:01.815,25,2016-11-16 01:03:46.302,1,25,1,0.04,2299.0,2299.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9663,1003298,2016-11-16 01:49:23.622,25,2016-11-16 01:51:24.465,1,25,1,0.04,3500.0,3500.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664,1003330,2016-11-16 02:11:20.536,24,2016-11-16 02:12:11.862,1,24,1,0.041666666666666664,1599.0,1599.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9665,1003421,2016-11-16 03:47:28.983,24,2016-11-16 03:50:21.654,1,24,4,0.16666666666666666,6569.0,1642.25,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,1003853,2016-11-16 15:59:33.732,24,2016-11-16 16:03:58.211,1,24,1,0.041666666666666664,41599.0,41599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,1003856,2016-11-16 16:00:30.598,24,2016-11-16 16:03:08.186,1,24,1,0.041666666666666664,26200.0,26200.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9668,1004146,2016-11-16 19:55:06.264,24,2016-11-16 19:59:52.582,1,24,1,0.041666666666666664,325000.0,325000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9669,1004214,2016-11-16 20:39:47.713,24,2016-11-16 20:41:08.063,1,24,1,0.041666666666666664,9000.0,9000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9670,1004274,2016-11-16 21:16:07.167,24,2016-11-16 21:16:45.152,1,24,1,0.041666666666666664,6495.0,6495.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9671,1004296,2016-11-16 21:30:40.315,24,2016-11-16 21:32:10.687,1,24,1,0.041666666666666664,9999.0,9999.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,1004435,2016-11-16 23:24:33.084,24,2016-11-16 23:26:05.724,1,24,1,0.041666666666666664,11999.0,11999.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9673,1004740,2016-11-17 04:10:15.600,23,2016-11-28 03:49:56.000,11,8,5,0.21739130434782608,13758.0,2751.6,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674,1005015,2016-11-17 13:29:30.292,23,2016-11-17 13:30:32.499,1,23,1,0.043478260869565216,32310.0,32310.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9675,1005177,2016-11-17 16:17:52.648,23,2016-11-17 16:31:34.354,1,23,1,0.043478260869565216,2299.0,2299.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676,1005410,2016-11-17 19:43:58.355,23,2016-11-19 17:51:57.315,2,21,1,0.043478260869565216,104000.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
